,L,A,Y
349,1,1,0
350,1,1,1
351,0,1,0
352,1,0,1
353,1,0,1
354,0,1,0
355,1,0,0
356,0,1,0
357,0,0,0
358,0,1,0
359,0,0,0
360,0,1,1
361,0,1,0
362,0,1,0
363,1,0,0
364,0,0,0
365,1,1,0
366,1,0,0
367,0,0,1
368,0,1,1
369,0,1,0
370,1,1,1
371,1,1,0
372,0,1,0
373,1,1,1
374,0,0,1
375,1,0,0
376,0,0,0
377,0,1,0
378,0,0,0
379,0,0,1
380,0,1,0
381,1,1,1
382,1,0,0
383,0,0,0
384,0,0,1
385,1,0,0
386,0,1,0
387,0,0,1
388,1,1,1
389,0,1,0
390,0,1,0
391,0,1,0
392,1,1,1
393,1,0,0
394,1,1,0
395,0,1,0
396,1,1,0
397,0,0,0
398,1,0,1
399,0,1,0
400,0,0,0
401,1,0,0
402,0,0,1
403,1,0,1
404,1,1,0
405,0,1,0
406,0,0,0
407,1,0,1
408,1,0,1
409,1,1,1
410,0,1,0
411,0,0,0
412,0,0,1
413,1,0,1
414,0,0,0
415,1,0,0
416,0,1,0
417,0,0,0
418,1,1,0
419,1,1,0
420,0,1,1
421,1,0,0
422,0,1,0
423,1,0,0
424,0,1,0
425,0,0,1
426,1,1,0
427,0,0,0
428,0,0,0
429,0,1,0
430,1,0,0
431,1,0,0
432,0,0,0
433,1,1,1
434,1,0,0
435,1,0,0
436,0,1,1
437,0,1,0
438,0,0,0
439,0,0,0
440,1,1,0
441,1,1,0
442,1,0,0
443,0,1,1
444,1,1,0
445,0,1,0
446,1,0,0
447,0,0,0
448,0,0,0
449,1,1,0
450,1,1,0
451,1,0,0
452,0,0,0
453,0,0,1
454,0,1,0
455,1,0,1
456,0,0,1
457,1,1,0
458,1,1,0
459,0,1,0
460,1,1,0
461,1,1,1
462,1,0,0
463,1,0,1
464,1,0,1
465,1,0,0
466,0,1,0
467,0,1,1
468,1,1,0
469,1,0,0
470,1,0,0
471,0,1,1
472,0,0,0
473,1,0,0
474,0,0,0
475,1,1,1
476,1,0,1
477,1,0,0
478,0,0,0
479,1,0,0
480,1,1,0
481,0,0,0
482,0,0,0
483,0,0,1
484,1,1,0
485,0,1,0
486,1,0,0
487,1,1,0
488,0,1,1
489,1,0,1
490,1,1,1
491,1,1,0
492,0,1,1
493,1,1,0
494,0,0,0
495,1,1,1
496,0,1,1
497,1,0,0
498,0,1,0
499,1,0,0
500,0,1,0
501,0,1,1
502,1,1,0
503,0,1,0
504,0,0,0
505,1,0,1
506,0,0,0
507,1,0,1
508,0,0,1
509,0,0,0
510,0,1,0
511,0,1,0
512,0,0,0
513,1,0,0
514,1,1,0
515,0,1,0
516,0,1,0
517,0,0,0
518,0,1,1
519,0,0,1
520,0,1,0
521,1,1,0
522,1,0,1
523,1,1,1
524,0,1,0
525,1,1,1
526,1,0,1
527,0,0,0
528,0,1,1
529,1,0,1
530,0,0,0
531,0,0,0
532,1,0,0
533,0,1,0
534,0,0,1
535,0,0,0
536,1,1,1
537,1,0,0
538,0,0,0
539,1,0,1
540,0,0,1
541,1,1,1
542,0,0,0
543,0,0,0
544,0,1,1
545,0,0,0
546,0,1,0
547,1,1,0
548,1,0,0
549,1,0,0
550,0,0,1
551,0,1,0
552,1,1,1
553,1,1,0
554,1,1,1
555,1,1,1
556,0,0,1
557,1,1,0
558,1,0,1
559,1,0,1
560,1,0,1
561,0,0,0
562,1,0,0
563,0,0,0
564,0,0,0
565,0,1,0
566,0,1,1
567,0,0,0
568,0,0,0
569,1,0,0
570,1,1,1
571,0,1,0
572,0,1,0
573,1,1,0
574,0,1,0
575,0,1,1
576,1,1,0
577,1,0,0
578,1,1,1
579,0,1,0
580,1,0,1
581,0,1,1
582,0,0,1
583,0,1,0
584,0,0,0
585,1,1,1
586,1,1,1
587,1,1,0
588,1,1,1
589,1,1,0
590,0,0,1
591,0,1,0
592,0,1,0
593,0,0,0
594,1,1,0
595,1,0,1
596,0,1,1
597,0,1,1
598,1,0,0
599,0,1,0
600,1,1,0
601,0,0,0
602,0,0,0
603,0,1,0
604,1,0,1
605,1,1,0
606,1,0,0
607,0,0,0
608,1,0,1
609,0,0,0
610,1,1,0
611,1,0,1
612,0,1,0
613,0,1,0
614,0,0,1
615,1,1,0
616,0,0,0
617,1,0,0
618,1,0,1
619,1,1,0
620,0,0,0
621,0,0,0
622,0,1,0
623,1,0,0
624,1,0,0
625,1,1,0
626,1,1,0
627,1,1,0
628,0,1,0
629,0,0,1
630,0,1,1
631,1,1,1
632,0,1,1
633,1,1,0
634,1,1,0
635,0,1,0
636,0,1,1
637,0,1,0
638,0,0,0
639,1,1,1
640,1,0,0
641,0,0,1
642,0,1,1
643,1,0,0
644,0,1,0
645,0,1,0
646,1,1,0
647,1,1,1
648,1,0,1
649,0,1,0
650,1,0,0
651,0,0,1
652,0,0,1
653,1,1,0
654,1,1,1
655,0,1,0
656,0,1,1
657,1,0,0
658,1,1,0
659,0,1,0
660,1,1,0
661,1,0,1
662,0,1,0
663,0,1,1
664,0,0,1
665,1,0,1
666,1,1,1
667,0,0,0
668,1,0,0
669,1,0,0
670,0,0,0
671,1,1,0
672,1,1,0
673,0,0,1
674,1,1,0
675,1,1,0
676,1,0,1
677,1,1,1
678,0,0,1
679,0,1,1
680,1,0,0
681,1,0,0
682,0,0,0
683,0,1,1
684,0,1,0
685,1,1,0
686,1,1,0
687,0,1,0
688,0,1,0
689,1,1,0
690,0,1,1
691,1,1,0
692,0,1,0
693,1,0,0
694,0,1,0
695,1,0,0
696,0,1,1
697,1,1,0
698,0,0,0
699,1,0,0
700,1,1,0
701,1,1,0
702,0,0,1
703,0,1,0
704,1,0,1
705,1,1,0
706,1,0,1
707,0,0,0
708,0,1,1
709,0,1,0
710,1,1,0
711,0,1,1
712,1,0,0
713,0,1,0
714,0,1,0
715,1,0,1
716,1,1,0
717,1,0,0
718,0,0,1
719,0,0,0
720,1,1,0
721,1,1,0
722,0,1,0
723,0,0,0
724,1,0,0
725,1,0,1
726,0,1,0
727,1,1,0
728,1,1,0
729,1,0,0
730,0,0,1
731,1,1,0
732,0,1,1
733,0,0,1
734,0,0,1
735,1,0,0
736,0,1,0
737,0,1,0
738,0,0,0
739,0,1,1
740,1,0,0
741,1,0,1
742,0,1,1
743,0,0,0
744,1,1,0
745,1,1,1
746,0,0,0
747,1,0,1
748,1,1,0
749,1,1,0
750,0,1,0
751,1,1,0
752,1,1,0
753,1,1,1
754,1,1,1
755,0,1,0
756,1,1,0
757,0,1,0
758,1,0,1
759,0,1,1
760,1,0,1
761,1,0,0
762,1,1,1
763,0,0,1
764,1,1,1
765,1,0,0
766,1,0,1
767,1,1,0
768,0,1,0
769,1,0,0
770,1,1,0
771,0,0,0
772,1,1,0
773,1,1,0
774,0,1,0
775,0,0,1
776,1,0,0
777,0,0,1
778,0,0,1
779,0,1,0
780,1,0,0
781,1,1,0
782,1,1,0
783,0,0,1
784,0,1,0
785,0,1,1
786,1,0,1
787,1,1,0
788,0,0,1
789,1,1,0
790,1,1,1
791,0,0,1
792,0,0,1
793,0,1,0
794,0,0,0
795,0,0,0
796,1,1,0
797,0,0,0
798,0,0,0
799,0,0,1
800,1,1,0
801,0,1,0
802,0,0,0
803,1,1,0
804,0,0,0
805,0,1,0
806,0,1,0
807,0,1,1
808,1,1,0
809,1,0,0
810,0,1,0
811,1,1,0
812,0,0,0
813,0,1,0
814,1,1,1
815,0,1,0
816,1,1,0
817,0,0,1
818,0,1,1
819,0,0,0
820,1,1,0
821,0,0,1
822,1,1,1
823,0,1,1
824,1,0,0
825,0,0,0
826,0,0,1
827,1,1,0
828,1,1,0
829,1,1,0
830,0,1,1
831,1,0,0
832,0,1,0
833,1,0,0
834,0,1,0
835,0,0,0
836,1,0,0
837,1,0,0
838,1,1,0
839,0,0,0
840,1,1,0
841,1,0,0
842,1,0,0
843,0,0,1
844,0,1,1
845,1,0,1
846,0,1,1
847,0,1,0
848,1,1,1
849,1,0,1
850,0,0,0
851,1,0,1
852,0,0,0
853,1,0,0
854,0,1,0
855,1,1,0
856,1,0,0
857,1,0,0
858,1,0,0
859,0,0,1
860,0,1,0
861,1,0,0
862,1,0,0
863,0,1,1
864,1,0,0
865,0,1,0
866,1,1,1
867,0,1,1
868,0,0,1
869,1,1,0
870,0,1,1
871,1,0,0
872,0,0,1
873,1,1,0
874,1,0,0
875,1,0,1
876,0,1,0
877,0,1,0
878,1,0,0
879,0,1,0
880,1,1,0
881,1,0,0
882,0,0,0
883,1,1,0
884,0,1,0
885,0,0,0
886,1,1,0
887,1,1,0
888,0,0,0
889,0,1,0
890,1,0,0
891,0,0,1
892,0,1,0
893,1,1,1
894,0,1,0
895,0,0,1
896,0,0,1
897,1,1,0
898,1,1,1
899,0,0,1
900,0,0,0
901,0,1,1
902,0,1,0
903,1,0,1
904,1,0,1
905,1,1,0
906,0,1,1
907,1,0,0
908,0,0,1
909,1,1,1
910,0,1,0
911,1,0,1
912,0,0,1
913,0,1,0
914,0,1,0
915,0,1,1
916,0,1,0
917,1,1,0
918,1,1,0
919,1,0,0
920,0,0,0
921,0,1,0
922,1,0,0
923,0,0,0
924,0,0,1
925,0,1,1
926,0,1,1
927,1,1,0
928,0,0,0
929,0,0,0
930,0,1,1
931,1,0,0
932,1,0,0
933,1,0,0
934,1,1,0
935,1,1,0
936,1,1,0
937,1,1,1
938,1,1,0
939,1,0,0
940,1,0,0
941,0,1,1
942,1,0,0
943,1,0,0
944,0,0,0
945,0,0,1
946,0,1,0
947,1,1,0
948,1,1,0
949,0,1,1
950,0,1,0
951,1,1,1
952,0,1,0
953,0,0,0
954,1,1,0
955,0,0,0
956,1,1,0
957,0,1,0
958,0,0,0
959,1,1,1
960,1,0,1
961,1,0,0
962,0,1,0
963,0,1,0
964,0,1,0
965,1,1,0
966,0,0,1
967,0,1,0
968,1,1,0
969,1,0,1
970,0,1,0
971,1,1,0
972,1,0,0
973,0,0,1
974,1,1,1
975,0,1,0
976,0,0,1
977,1,0,1
978,0,1,0
979,1,1,0
980,1,1,0
981,1,1,0
982,1,1,1
983,0,1,0
984,0,1,0
985,0,0,0
986,1,0,0
987,0,0,1
988,0,0,1
989,0,1,0
990,1,1,0
991,0,1,1
992,0,1,0
993,1,1,0
994,1,1,1
995,1,0,0
996,0,0,1
997,1,0,1
998,1,0,1
999,1,0,0
1000,1,0,0
1001,1,0,1
1002,0,0,0
1003,1,0,0
1004,1,0,0
1005,1,1,1
1006,1,1,0
1007,0,1,1
1008,0,0,1
1009,1,1,0
1010,0,0,0
1011,0,0,0
1012,1,0,1
1013,1,0,0
1014,1,0,0
1015,0,0,0
1016,1,0,1
1017,0,1,0
1018,0,0,0
1019,1,1,1
1020,1,1,1
1021,0,0,0
1022,1,1,0
1023,1,0,1
1024,0,0,0
1025,1,0,0
1026,1,0,0
1027,1,1,1
1028,1,1,1
1029,1,1,1
1030,0,1,1
1031,1,1,0
1032,1,0,1
1033,1,0,0
1034,0,1,0
1035,1,0,1
1036,0,0,0
1037,1,0,0
1038,1,0,0
1039,1,1,0
1040,0,1,0
1041,0,0,1
1042,0,0,0
1043,0,1,0
1044,0,0,0
1045,0,0,1
1046,0,1,0
1047,0,1,1
1048,0,0,0
1049,1,1,0
1050,1,1,1
1051,1,0,0
1052,0,0,1
1053,0,1,0
1054,0,1,0
1055,0,1,0
1056,0,1,0
1057,1,0,0
1058,0,1,0
1059,0,0,0
1060,1,1,0
1061,0,0,1
1062,1,1,1
1063,0,1,0
1064,0,1,0
1065,0,0,1
1066,1,1,0
1067,1,1,0
1068,0,0,0
1069,0,0,0
1070,1,1,1
1071,1,0,0
1072,1,1,0
1073,0,1,1
1074,1,0,0
1075,1,1,0
1076,0,1,0
1077,1,0,1
1078,0,0,0
1079,0,1,0
1080,0,0,0
1081,0,0,0
1082,1,1,0
1083,1,1,1
1084,0,0,0
1085,1,1,0
1086,0,0,0
1087,1,1,1
1088,1,1,1
1089,0,0,1
1090,1,0,0
1091,1,0,1
1092,1,0,0
1093,0,0,1
1094,0,1,0
1095,0,0,0
1096,1,1,1
1097,1,0,1
1098,1,1,0
1099,1,1,1
1100,1,0,0
1101,0,0,1
1102,0,0,1
1103,1,1,0
1104,0,0,0
1105,0,0,0
1106,1,1,0
1107,1,0,1
1108,0,1,1
1109,0,1,0
1110,1,0,0
1111,0,0,0
1112,0,1,0
1113,0,0,1
1114,1,1,1
1115,0,0,0
1116,1,0,1
1117,1,0,0
1118,1,1,0
1119,1,1,1
1120,1,0,0
1121,0,1,0
1122,1,0,1
1123,0,0,0
1124,1,0,1
1125,0,1,0
1126,0,0,1
1127,1,1,0
1128,1,1,0
1129,1,0,0
1130,1,0,0
1131,1,0,0
1132,0,0,0
1133,1,1,0
1134,0,1,0
1135,1,1,0
1136,1,0,0
1137,1,1,0
1138,0,0,1
1139,1,1,0
1140,0,0,0
1141,1,1,0
1142,0,0,0
1143,1,1,0
1144,1,1,1
1145,1,1,1
1146,1,0,0
1147,0,0,1
1148,0,1,0
1149,0,1,0
1150,1,0,0
1151,0,0,0
1152,1,1,0
1153,0,0,1
1154,0,1,0
1155,1,0,1
1156,1,0,0
1157,1,0,0
1158,1,1,0
1159,1,1,1
1160,1,1,0
1161,0,0,1
1162,1,0,1
1163,0,1,0
1164,1,0,0
1165,1,1,1
1166,0,1,1
1167,1,0,0
1168,1,0,0
1169,1,1,1
1170,1,1,0
1171,1,0,0
1172,1,0,0
1173,0,1,0
1174,1,1,0
1175,1,1,0
1176,0,1,1
1177,1,0,0
1178,1,0,0
1179,0,1,1
1180,1,0,0
1181,0,1,0
1182,1,1,1
1183,1,1,0
1184,0,0,1
1185,0,0,0
1186,1,1,0
1187,1,1,1
1188,1,1,1
1189,0,0,1
1190,1,1,0
1191,0,0,0
1192,0,0,0
1193,1,1,1
1194,0,1,1
1195,0,1,1
1196,0,1,1
1197,1,1,1
1198,1,0,0
1199,1,1,0
1200,1,0,0
1201,1,1,0
1202,1,1,1
1203,1,1,1
1204,0,0,1
1205,0,0,0
1206,0,1,1
1207,1,0,0
1208,0,0,1
1209,1,1,0
1210,0,1,1
1211,1,0,1
1212,1,1,1
1213,0,0,1
1214,1,0,0
1215,1,1,0
1216,1,1,1
1217,0,1,0
1218,0,1,0
1219,0,0,0
1220,0,1,0
1221,1,0,0
1222,0,1,0
1223,0,1,0
1224,1,0,1
1225,1,1,1
1226,0,1,1
1227,1,0,1
1228,0,1,1
1229,0,0,0
1230,0,1,0
1231,1,0,1
1232,1,1,1
1233,1,1,0
1234,1,1,0
1235,0,0,0
1236,1,1,0
1237,1,1,1
1238,0,1,0
1239,0,0,0
1240,0,0,1
1241,1,1,0
1242,1,1,1
1243,1,1,1
1244,1,1,0
1245,1,1,0
1246,0,0,0
1247,1,1,1
1248,0,1,1
1249,1,0,0
1250,1,1,0
1251,1,1,0
1252,0,0,1
1253,1,0,1
1254,1,0,0
1255,0,1,0
1256,0,1,0
1257,0,1,1
1258,1,0,0
1259,1,0,0
1260,0,1,1
1261,0,1,0
1262,0,1,1
1263,1,0,1
1264,0,1,1
1265,1,0,0
1266,1,0,0
1267,1,0,0
1268,1,0,1
1269,0,0,1
1270,1,1,0
1271,1,1,0
1272,0,1,0
1273,1,0,0
1274,0,0,0
1275,1,1,0
1276,0,1,1
1277,1,0,0
1278,0,0,1
1279,1,0,0
1280,1,1,1
1281,1,0,1
1282,0,1,1
1283,0,1,0
1284,1,1,0
1285,1,0,0
1286,0,0,1
1287,1,1,1
1288,1,0,0
1289,0,0,1
1290,1,0,0
1291,0,1,1
1292,1,0,0
1293,0,1,1
1294,1,1,0
1295,0,0,1
1296,1,1,1
1297,1,0,0
1298,0,1,1
1299,0,1,1
1300,0,0,1
1301,0,0,0
1302,0,1,1
1303,1,0,1
1304,1,0,0
1305,1,1,0
1306,0,0,0
1307,1,1,0
1308,1,1,0
1309,0,0,1
1310,0,0,1
1311,0,0,1
1312,1,0,0
1313,0,0,0
1314,1,1,0
1315,1,1,0
1316,1,0,1
1317,1,1,1
1318,0,1,0
1319,0,1,0
1320,1,1,0
1321,1,1,1
1322,0,1,1
1323,1,0,0
1324,0,0,0
1325,0,0,1
1326,0,1,1
1327,1,1,0
1328,1,1,1
1329,1,1,1
1330,0,1,0
1331,0,0,1
1332,0,0,0
1333,0,1,0
1334,1,0,1
1335,0,1,0
1336,0,1,1
1337,1,1,0
1338,0,1,1
1339,1,1,0
1340,1,1,1
1341,0,0,1
1342,0,1,0
1343,0,0,1
1344,1,1,0
1345,1,1,0
1346,0,1,0
1347,1,1,0
1348,0,0,0
1349,1,0,0
1350,0,1,1
1351,0,0,1
1352,1,1,0
1353,0,0,0
1354,1,0,0
1355,1,0,1
1356,1,1,1
1357,1,0,1
1358,0,1,0
1359,0,1,0
1360,0,0,1
1361,1,0,0
1362,1,0,1
1363,0,1,0
1364,0,0,1
1365,0,0,1
1366,0,1,0
1367,1,0,1
1368,1,1,0
1369,1,1,0
1370,1,0,0
1371,1,1,0
1372,1,1,0
1373,1,1,1
1374,1,0,0
1375,1,1,0
1376,1,0,0
1377,1,1,0
1378,0,0,0
1379,0,1,1
1380,1,0,1
1381,1,0,0
1382,1,1,1
1383,0,0,0
1384,1,1,0
1385,1,1,0
1386,1,1,0
1387,0,1,1
1388,1,1,1
1389,1,0,1
1390,1,1,1
1391,1,0,0
1392,1,1,1
1393,1,1,0
1394,0,0,0
1395,1,1,1
1396,1,1,0
1397,0,0,0
1398,1,0,0
1399,1,1,0
1400,1,1,1
1401,1,0,0
1402,0,0,0
1403,0,1,1
1404,1,0,0
1405,1,0,0
1406,1,1,1
1407,1,1,1
1408,1,1,1
1409,0,0,1
1410,1,1,0
1411,0,1,0
1412,0,0,0
1413,0,1,0
1414,0,0,0
1415,0,0,0
1416,0,1,1
1417,0,1,0
1418,1,0,0
1419,0,1,1
1420,1,1,0
1421,0,1,0
1422,1,0,1
1423,0,0,0
1424,1,1,0
1425,1,1,0
1426,0,1,1
1427,0,1,0
1428,0,0,0
1429,1,1,0
1430,1,1,0
1431,0,0,0
1432,0,1,0
1433,0,1,1
1434,1,1,0
1435,1,0,1
1436,0,0,1
1437,1,0,0
1438,0,1,0
1439,1,1,0
1440,0,1,0
1441,1,0,0
1442,0,1,0
1443,1,1,1
1444,1,0,1
1445,0,1,1
1446,1,0,1
1447,1,0,1
1448,0,1,1
1449,0,0,0
1450,1,0,0
1451,1,0,1
1452,1,0,0
1453,0,0,0
1454,0,1,0
1455,0,0,0
1456,1,0,0
1457,1,0,1
1458,0,1,0
1459,1,0,1
1460,0,0,1
1461,1,0,0
1462,0,0,1
1463,1,1,0
1464,0,1,1
1465,1,0,1
1466,0,1,1
1467,1,0,0
1468,1,0,1
1469,1,0,1
1470,0,1,1
1471,0,0,0
1472,1,0,0
1473,0,1,0
1474,0,0,0
1475,1,0,1
1476,1,0,0
1477,1,0,0
1478,0,0,0
1479,0,1,0
1480,1,0,1
1481,0,0,1
1482,1,0,0
1483,0,1,1
1484,1,1,1
1485,1,1,0
1486,1,0,0
1487,1,1,1
1488,1,1,0
1489,0,1,1
1490,1,1,0
1491,1,1,0
1492,1,1,1
1493,0,0,0
1494,1,0,1
1495,0,0,0
1496,1,0,0
1497,0,0,1
1498,0,0,0
1499,1,0,1
1500,1,1,0
1501,1,0,0
1502,0,0,1
1503,1,0,1
1504,1,0,0
1505,0,1,0
1506,1,1,0
1507,1,0,0
1508,0,1,0
1509,0,1,0
1510,0,0,1
1511,1,1,1
1512,1,0,0
1513,1,0,1
1514,1,1,0
1515,1,1,0
1516,1,1,1
1517,1,0,1
1518,1,1,0
1519,0,0,1
1520,1,0,1
1521,1,1,0
1522,0,0,0
1523,0,0,1
1524,0,1,0
1525,1,1,1
1526,1,1,0
1527,0,1,0
1528,0,1,0
1529,1,1,0
1530,0,1,0
1531,1,1,1
1532,1,1,0
1533,0,0,0
1534,1,0,0
1535,0,1,0
1536,1,1,0
1537,1,1,1
1538,1,0,0
1539,1,0,0
1540,1,1,0
1541,1,0,0
1542,0,1,0
1543,1,0,0
1544,1,0,1
1545,1,0,0
1546,0,0,0
1547,0,0,1
1548,0,1,0
1549,1,1,1
1550,1,1,1
1551,1,0,0
1552,1,0,0
1553,0,0,1
1554,1,1,0
1555,1,0,0
1556,1,0,1
1557,0,1,0
1558,0,1,0
1559,1,0,1
1560,1,0,0
1561,1,0,1
1562,1,1,0
1563,1,0,0
1564,0,1,0
1565,1,0,0
1566,0,1,1
1567,0,0,1
1568,1,0,1
1569,1,0,0
1570,0,1,0
1571,0,0,0
1572,0,1,0
1573,0,1,1
1574,0,1,0
1575,1,0,0
1576,0,0,0
1577,1,0,0
1578,0,1,0
1579,1,1,0
1580,1,1,0
1581,0,0,0
1582,1,0,1
1583,0,1,0
1584,1,1,0
1585,1,1,0
1586,0,0,0
1587,0,1,1
1588,0,1,0
1589,1,0,0
1590,1,0,1
1591,0,0,1
1592,1,1,1
1593,0,1,0
1594,1,0,1
1595,0,0,0
1596,1,0,1
1597,0,0,1
1598,0,0,0
1599,1,0,0
1600,1,0,0
1601,1,1,0
1602,1,1,1
1603,0,1,0
1604,0,1,0
1605,1,0,1
1606,1,0,0
1607,0,1,0
1608,0,0,0
1609,0,0,0
1610,0,0,0
1611,1,1,0
1612,1,0,0
1613,1,0,0
1614,0,0,1
1615,1,0,1
1616,1,1,0
1617,0,0,1
1618,0,0,1
1619,0,0,0
1620,1,1,0
1621,0,1,0
1622,0,0,1
1623,0,1,0
1624,1,0,0
1625,0,0,0
1626,1,0,0
1627,1,0,1
1628,1,0,1
1629,0,1,0
1630,1,1,0
1631,1,0,1
1632,0,0,0
1633,1,1,0
1634,1,1,0
1635,1,0,0
1636,1,1,0
1637,1,1,0
1638,0,0,1
1639,0,0,1
1640,0,1,0
1641,1,0,1
1642,1,0,0
1643,0,1,0
1644,1,0,0
1645,1,0,1
1646,1,0,1
1647,1,1,1
1648,1,1,0
1649,1,0,0
1650,1,0,0
1651,0,1,0
1652,1,1,1
1653,0,1,1
1654,0,1,0
1655,0,1,0
1656,1,1,1
1657,0,1,1
1658,0,0,1
1659,1,1,0
1660,1,1,1
1661,1,0,0
1662,0,0,1
1663,1,0,0
