,L,A,Y
154,0,0,0
155,1,0,1
156,0,1,1
157,0,1,1
158,0,1,0
159,0,0,0
160,0,1,0
161,0,1,1
162,1,0,1
163,0,0,0
164,1,1,0
165,1,1,1
166,0,0,0
167,0,0,1
168,1,0,0
169,1,1,1
170,1,0,1
171,1,1,0
172,1,0,1
173,0,1,0
174,1,1,0
175,1,0,0
176,0,0,0
177,0,0,1
178,1,0,0
179,1,0,0
180,0,1,0
181,0,0,1
182,1,0,0
183,1,1,0
184,0,0,0
185,1,0,1
186,1,0,1
187,0,0,0
188,0,0,0
189,0,0,0
190,1,1,0
191,0,0,0
192,1,1,1
193,0,0,0
194,0,1,0
195,0,1,1
196,0,1,0
197,0,0,0
198,1,1,1
199,1,0,1
200,1,0,1
201,0,0,1
202,1,1,0
203,1,0,1
204,0,0,1
205,0,1,0
206,0,1,1
207,0,0,0
208,1,1,1
209,0,1,1
210,0,1,1
211,1,0,1
212,1,0,0
213,1,1,0
214,1,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,1
219,0,1,1
220,0,0,1
221,0,0,1
222,0,1,1
223,0,0,0
224,1,1,0
225,1,0,1
226,1,0,0
227,0,1,0
228,0,0,0
229,0,1,0
230,1,0,1
231,1,0,1
232,1,0,0
233,1,0,1
234,1,1,0
235,1,1,1
236,1,1,0
237,0,1,1
238,1,0,0
239,1,0,0
240,0,1,0
241,1,0,0
242,0,0,0
243,0,0,0
244,1,1,0
245,0,0,0
246,0,1,1
247,0,1,0
248,1,0,0
249,1,0,0
250,0,0,1
251,0,1,1
252,0,0,0
253,0,1,0
254,0,0,0
255,0,1,0
256,0,0,0
257,0,1,0
258,0,1,0
259,1,1,1
260,0,0,0
261,1,1,0
262,0,0,0
263,0,1,1
264,1,1,0
265,0,1,1
266,0,0,0
267,1,0,0
268,0,0,0
269,0,0,0
270,0,1,0
271,1,0,1
272,0,0,1
273,0,0,0
274,1,0,0
275,1,0,1
276,0,1,0
277,0,0,1
278,0,1,0
279,0,0,0
280,1,0,0
281,0,1,0
282,1,1,1
283,0,0,0
284,0,0,0
285,1,0,0
286,0,0,0
287,1,0,0
288,0,0,0
289,0,0,0
290,0,0,1
291,1,0,0
292,1,1,1
293,0,0,0
294,0,0,1
295,0,1,1
296,1,0,1
297,1,0,0
298,1,0,0
299,1,1,0
300,1,0,1
301,1,1,1
302,1,0,0
303,1,1,1
304,0,0,0
305,0,0,1
306,0,1,0
307,0,1,0
308,0,0,0
309,1,0,1
310,1,1,0
311,0,1,1
312,0,0,1
313,0,1,0
314,0,0,1
315,0,0,0
316,1,0,0
317,0,1,0
318,0,1,1
319,0,0,0
320,0,0,0
321,0,0,1
322,0,0,1
323,0,0,0
324,1,1,0
325,0,0,0
326,1,1,1
327,0,0,0
328,1,0,0
329,0,0,1
330,0,0,0
331,0,0,1
332,1,0,1
333,0,1,0
334,0,0,0
335,1,0,1
336,1,0,0
337,0,1,1
338,1,1,0
339,0,1,0
340,0,1,0
341,0,0,0
342,0,0,0
343,1,0,1
344,0,1,1
345,0,0,0
346,1,0,1
347,0,0,1
348,0,0,0
349,0,0,1
350,0,1,0
351,0,0,1
352,0,0,1
353,1,0,1
354,1,0,1
355,0,1,1
356,0,1,0
357,1,0,0
358,0,1,0
359,0,1,0
360,0,0,1
361,0,1,1
362,0,0,1
363,1,1,1
364,0,1,1
365,1,0,0
366,1,0,1
367,0,0,1
368,0,0,1
369,1,0,1
370,0,1,0
371,1,1,0
372,0,0,0
373,0,1,0
374,0,1,0
375,1,0,0
376,1,0,0
377,0,1,1
378,1,0,0
379,0,1,0
380,1,0,1
381,0,1,1
382,0,0,1
383,0,1,1
384,0,0,0
385,1,1,1
386,1,1,1
387,0,0,0
388,1,0,0
389,1,0,1
390,0,0,0
391,1,1,1
392,1,0,0
393,0,0,0
394,1,0,1
395,0,0,0
396,1,0,0
397,1,1,0
398,0,0,0
399,0,0,0
400,0,0,0
401,0,0,0
402,1,1,0
403,0,0,0
404,1,0,1
405,0,1,0
406,0,0,1
407,1,0,1
408,0,1,0
409,0,0,0
410,1,0,0
411,1,1,0
412,1,0,1
413,0,0,1
414,0,1,0
415,0,0,1
416,0,0,0
417,1,0,0
418,0,1,0
419,1,0,0
420,0,0,0
421,1,0,0
422,0,0,0
423,0,0,0
424,0,1,0
425,0,0,0
426,0,0,1
427,1,1,0
428,0,0,1
429,0,0,1
430,0,0,1
431,1,1,0
432,0,0,1
433,0,0,0
434,0,0,0
435,0,0,0
436,1,0,0
437,1,1,0
438,1,0,1
439,0,0,0
440,0,0,0
441,0,1,0
442,0,1,1
443,0,0,0
444,0,1,0
445,0,0,0
446,0,1,0
447,1,1,1
448,0,1,1
449,0,1,0
450,1,0,1
451,0,0,0
452,1,0,0
453,1,0,1
454,0,1,0
455,1,0,0
456,0,0,1
457,1,0,0
458,0,0,0
459,0,1,1
460,0,0,1
461,1,0,1
462,0,1,0
463,1,1,1
464,1,0,0
465,1,0,0
466,0,0,1
467,1,0,0
468,0,0,1
469,0,1,0
470,1,0,0
471,1,0,1
472,0,1,0
473,0,0,0
474,0,0,0
475,0,1,0
476,1,1,1
477,0,0,0
478,0,1,0
479,0,0,1
480,1,1,0
481,1,0,0
482,0,0,1
483,1,1,0
484,1,0,1
485,0,1,1
486,1,0,0
487,1,0,1
488,0,1,0
489,0,0,0
490,0,0,1
491,1,1,1
492,1,0,0
493,0,1,0
494,1,1,1
495,0,1,1
496,0,1,1
497,0,0,1
498,1,1,0
499,0,1,1
500,0,0,0
501,1,0,1
502,1,1,0
503,0,0,0
504,0,0,1
505,1,0,0
506,1,0,0
507,0,1,0
508,0,0,0
509,1,1,1
510,1,1,1
511,0,0,1
512,0,0,1
513,1,0,0
514,1,1,0
515,1,1,0
516,0,0,0
517,0,1,0
518,0,1,1
519,1,1,1
520,0,0,0
521,1,0,1
522,0,0,1
523,0,0,0
524,1,1,0
525,0,1,0
526,0,1,0
527,1,0,0
528,0,0,0
529,0,1,0
530,0,1,0
531,1,0,0
532,1,1,0
533,0,0,1
534,1,0,0
535,0,0,1
536,0,1,1
537,0,1,0
538,0,0,0
539,1,1,0
540,0,0,0
541,1,0,1
542,0,0,1
543,1,1,1
544,0,0,0
545,1,0,0
546,0,1,0
547,1,0,0
548,0,1,0
549,0,0,0
550,0,1,0
551,1,0,0
552,1,0,1
553,0,0,1
554,1,0,0
555,0,0,0
556,0,0,1
557,0,1,0
558,0,0,1
559,0,0,1
560,0,0,0
561,1,1,0
562,1,0,0
563,0,0,0
564,1,1,0
565,0,0,0
566,0,1,1
567,0,1,1
568,0,1,1
569,0,0,0
570,0,0,1
571,1,0,0
572,1,1,0
573,1,1,1
574,1,1,0
575,1,1,0
576,1,0,0
577,0,0,0
578,1,1,0
579,0,0,0
580,0,0,0
581,1,0,0
582,1,1,0
583,0,0,1
584,0,0,0
585,0,1,0
586,1,0,1
587,1,0,0
588,1,1,0
589,0,0,1
590,1,0,0
591,0,1,0
592,0,1,0
593,0,0,1
594,0,0,0
595,0,1,1
596,1,0,0
597,0,1,0
598,0,0,0
599,0,0,0
600,0,1,0
601,1,0,0
602,0,1,0
603,0,1,0
604,0,1,0
605,1,0,0
606,0,0,1
607,0,0,0
608,1,1,1
609,1,0,0
610,1,0,0
611,0,1,0
612,0,1,1
613,1,0,0
614,1,0,1
615,0,0,1
616,1,1,1
617,1,0,0
618,0,1,0
619,1,0,1
620,0,0,0
621,0,0,0
622,1,1,0
623,0,1,1
624,1,1,0
625,1,0,0
626,0,1,0
627,1,0,0
628,0,0,1
629,1,1,1
630,0,1,0
631,1,0,0
632,0,0,1
633,1,0,1
634,0,1,1
635,1,1,0
636,0,1,0
637,0,0,0
638,1,1,0
639,1,1,0
640,1,1,0
641,0,1,0
642,1,0,0
643,0,1,0
644,1,0,0
645,0,0,0
646,0,0,0
647,1,1,1
648,1,0,0
649,0,0,0
650,1,0,0
651,0,1,0
652,0,0,1
653,1,1,1
654,0,0,1
655,1,0,0
656,0,1,0
657,1,0,1
658,1,0,0
659,0,0,1
660,1,0,1
661,0,1,0
662,0,1,0
663,0,0,0
664,1,1,0
665,1,0,0
666,0,1,0
667,0,1,1
668,0,0,0
669,0,1,1
670,1,1,0
671,1,0,1
672,1,1,0
673,0,0,0
674,1,1,0
675,1,0,1
676,0,0,0
677,1,1,0
678,0,0,0
679,1,1,0
680,1,0,1
681,1,1,0
682,0,0,1
683,0,0,0
684,1,1,0
685,0,0,1
686,0,0,1
687,0,0,0
688,0,1,0
689,0,0,0
690,1,0,1
691,1,1,1
692,1,0,1
693,0,0,1
694,0,0,1
695,0,0,0
696,1,1,0
697,0,1,1
698,0,1,0
699,1,0,1
700,0,1,0
701,1,1,1
702,1,1,0
703,0,1,1
704,0,0,0
705,1,1,1
706,1,0,0
707,0,0,0
708,0,1,0
709,1,0,0
710,1,0,0
711,1,0,1
712,1,1,1
713,1,1,1
714,0,1,1
715,0,0,0
716,0,0,0
717,1,0,0
718,0,0,0
719,1,1,1
720,0,1,0
721,1,1,0
722,0,1,1
723,1,0,0
724,0,1,0
725,1,0,0
726,0,0,1
727,0,0,0
728,0,0,0
729,0,0,0
730,1,1,1
731,0,0,1
732,0,0,1
733,1,0,0
734,0,1,0
735,0,1,0
736,1,1,1
737,1,0,1
738,1,1,1
739,1,0,1
740,0,0,0
741,1,0,0
742,1,0,0
743,1,0,1
744,0,0,0
745,0,0,1
746,1,0,1
747,1,0,1
748,0,0,0
749,1,0,0
750,0,1,1
751,1,1,0
752,0,0,0
753,1,0,1
754,0,0,1
755,0,0,1
756,0,0,1
757,0,1,1
758,1,0,0
759,1,0,1
760,1,1,0
761,0,0,0
762,1,0,1
763,0,0,0
764,1,1,0
765,1,1,0
766,0,1,1
767,0,1,0
768,0,0,0
769,1,0,1
770,1,0,1
771,1,0,0
772,0,0,0
773,1,0,0
774,0,1,1
775,0,1,1
776,1,1,0
777,0,0,0
778,0,1,0
779,0,0,0
780,0,1,0
781,0,1,0
782,1,0,0
783,0,0,0
784,1,1,0
785,0,0,0
786,0,0,0
787,1,0,1
788,1,0,1
789,1,0,0
790,0,1,1
791,0,0,0
792,1,0,0
793,1,1,1
794,0,1,0
795,1,1,1
796,0,1,0
797,1,1,0
798,0,1,0
799,0,0,0
800,0,0,0
801,0,0,0
802,0,0,0
803,1,1,1
804,1,0,0
805,0,0,1
806,0,0,0
807,1,1,0
808,0,1,0
809,1,1,0
810,1,1,0
811,0,0,0
812,0,1,0
813,0,1,0
814,0,1,0
815,1,1,1
816,0,0,0
817,1,1,0
818,0,0,0
819,0,0,0
820,0,1,0
821,1,1,0
822,0,0,0
823,1,1,1
824,0,0,0
825,1,1,1
826,1,1,0
827,0,0,0
828,1,1,0
829,1,0,0
830,0,0,0
831,1,1,0
832,1,1,0
833,1,1,0
834,0,0,0
835,0,0,1
836,0,1,0
837,0,0,1
838,0,1,0
839,0,0,0
840,1,1,1
841,1,1,1
842,1,0,1
843,1,1,0
844,0,0,0
845,1,0,0
846,0,1,0
847,1,1,0
848,0,0,0
849,1,0,0
850,1,0,0
851,0,0,1
852,1,0,1
853,0,1,1
854,1,1,1
855,1,1,1
856,0,1,1
857,0,0,0
858,1,1,0
859,1,0,1
860,0,0,1
861,0,1,0
862,1,1,0
863,0,0,0
864,0,1,0
865,0,1,0
866,0,0,0
867,1,1,0
868,1,0,1
869,1,0,1
870,0,1,1
871,0,1,1
872,0,1,1
873,1,1,0
874,0,1,0
875,0,0,1
876,0,0,0
877,0,0,0
878,1,1,0
879,1,1,0
880,0,1,0
881,1,1,1
882,1,1,1
883,1,1,1
884,1,1,1
885,0,0,0
886,1,0,1
887,0,1,0
888,0,0,1
889,0,1,1
890,0,1,0
891,1,0,0
892,1,0,1
893,0,0,0
894,0,1,0
895,0,0,0
896,1,0,1
897,1,1,0
898,1,0,0
899,0,1,1
900,1,1,1
901,1,0,1
902,1,1,0
903,0,0,1
904,1,0,1
905,1,0,1
906,0,0,0
907,0,1,1
908,0,0,1
909,0,0,1
910,1,0,1
911,0,1,0
912,0,0,1
913,0,0,0
914,1,1,1
915,1,1,0
916,0,0,1
917,0,0,0
918,0,1,1
919,0,0,0
920,0,1,0
921,0,1,1
922,1,1,0
923,0,0,0
924,1,1,0
925,0,1,0
926,1,0,0
927,0,0,1
928,0,1,0
929,0,1,1
930,1,1,0
931,1,0,0
932,1,0,0
933,1,1,0
934,1,0,0
935,0,0,0
936,1,0,0
937,1,0,1
938,0,0,0
939,0,1,0
940,1,0,1
941,0,1,0
942,0,0,0
943,1,1,1
944,1,1,0
945,1,1,0
946,0,0,1
947,1,1,0
948,1,0,1
949,0,0,1
950,1,1,1
951,0,0,0
952,1,0,0
953,0,1,0
954,1,0,0
955,1,0,0
956,0,0,0
957,1,0,0
958,0,1,0
959,1,1,0
960,1,0,1
961,1,1,0
962,0,0,1
963,1,1,0
964,1,0,1
965,1,1,1
966,0,0,0
967,0,1,0
968,0,0,0
969,1,0,1
970,0,0,1
971,0,1,0
972,1,1,1
973,0,1,0
974,1,0,0
975,0,0,0
976,0,1,0
977,1,0,1
978,0,1,0
979,0,0,1
980,1,0,0
981,0,1,0
982,0,1,0
983,1,0,1
984,1,0,0
985,1,0,1
986,1,0,0
987,0,1,1
988,1,1,0
989,0,1,0
990,1,1,0
991,1,1,0
992,0,0,0
993,1,1,0
994,1,0,0
995,1,0,1
996,0,1,0
997,1,1,1
998,1,1,0
999,1,0,1
1000,1,1,0
1001,0,0,1
1002,1,1,1
1003,1,1,0
1004,1,1,0
1005,0,1,0
1006,1,1,0
1007,0,1,1
1008,0,1,0
1009,1,1,0
1010,0,1,0
1011,1,1,0
1012,0,1,0
1013,0,0,0
1014,0,1,1
1015,0,0,0
1016,0,0,1
1017,0,0,0
1018,1,0,0
1019,0,1,0
1020,1,0,0
1021,1,1,1
1022,1,1,1
1023,0,0,0
1024,1,1,0
1025,0,1,0
1026,1,0,1
1027,1,1,0
1028,0,0,1
1029,1,1,0
1030,0,0,0
1031,1,1,0
1032,0,0,0
1033,1,0,0
1034,1,0,0
1035,1,0,0
1036,1,0,1
1037,1,1,0
1038,0,0,1
1039,1,1,1
1040,1,0,1
1041,1,1,1
1042,0,0,0
1043,1,1,0
1044,0,0,0
1045,0,0,1
1046,1,1,1
1047,0,0,0
1048,1,0,0
1049,1,1,1
1050,1,1,1
1051,0,0,1
1052,0,0,0
1053,0,0,1
1054,0,0,0
1055,1,0,0
1056,0,1,0
1057,1,0,1
1058,0,1,0
1059,0,1,0
1060,1,0,0
1061,0,1,1
1062,1,1,0
1063,0,1,1
1064,0,0,1
1065,1,1,1
1066,1,0,1
1067,1,0,0
1068,0,1,1
1069,1,0,0
1070,0,1,0
1071,1,0,1
1072,1,1,0
1073,0,0,0
1074,1,1,0
1075,1,0,0
1076,1,1,1
1077,1,1,0
1078,0,1,1
1079,0,0,0
1080,0,1,0
1081,0,1,0
1082,0,1,1
1083,1,1,0
1084,1,0,0
1085,0,1,0
1086,1,0,1
1087,1,1,0
1088,1,1,0
1089,1,1,0
1090,1,1,1
1091,0,1,0
1092,1,0,0
1093,1,1,0
1094,0,0,1
1095,0,0,0
1096,1,0,0
1097,1,0,1
1098,1,0,1
1099,1,0,1
1100,1,1,0
1101,1,0,1
1102,0,1,1
1103,0,0,0
1104,0,1,0
1105,0,0,1
1106,1,1,0
1107,0,1,1
1108,0,0,1
1109,1,1,0
1110,1,0,1
1111,1,1,0
1112,1,0,1
1113,0,0,1
1114,1,1,0
1115,1,1,0
1116,0,1,1
1117,1,0,1
1118,0,0,0
1119,1,0,1
1120,1,0,1
1121,0,0,0
1122,0,0,0
1123,0,1,0
1124,1,1,1
1125,0,0,0
1126,1,1,0
1127,0,1,1
1128,1,1,0
1129,0,1,0
1130,1,0,0
1131,1,1,0
1132,0,0,1
1133,1,1,0
1134,0,1,1
1135,1,0,0
1136,0,0,1
1137,0,1,1
1138,0,1,1
1139,1,1,0
1140,0,1,0
1141,1,0,0
1142,0,0,0
1143,0,1,1
1144,1,0,0
1145,0,1,0
1146,1,1,1
1147,0,0,0
1148,0,1,0
1149,1,1,0
1150,0,1,0
1151,0,0,0
1152,1,1,1
1153,0,1,0
1154,1,0,0
1155,0,0,1
1156,0,1,0
1157,0,1,0
1158,0,1,1
1159,0,0,1
1160,1,0,0
1161,1,1,1
1162,1,1,1
1163,0,1,0
1164,0,1,0
1165,1,0,0
1166,1,0,0
1167,0,0,1
1168,1,0,1
1169,1,1,1
1170,1,0,0
1171,1,0,1
1172,1,0,1
1173,1,0,0
1174,1,1,0
1175,0,1,0
1176,0,0,0
1177,0,0,0
1178,0,0,0
1179,0,1,0
1180,1,1,0
1181,0,1,0
1182,1,0,0
1183,1,1,0
1184,1,0,1
1185,1,0,0
1186,1,1,0
1187,0,0,1
1188,1,0,1
1189,0,1,0
1190,1,0,0
1191,1,0,0
1192,0,0,1
1193,0,0,0
1194,0,0,0
1195,1,1,0
1196,1,0,0
1197,0,1,0
1198,1,0,0
1199,0,0,0
1200,1,1,0
1201,0,1,1
1202,0,1,0
1203,1,0,1
1204,1,0,0
1205,0,1,1
1206,0,1,1
1207,0,0,0
1208,1,0,1
1209,1,0,0
1210,0,0,0
1211,0,1,0
1212,0,0,1
1213,0,1,1
1214,0,0,0
1215,0,1,1
1216,0,1,1
1217,1,0,0
1218,0,0,1
1219,1,0,0
1220,0,1,0
1221,1,1,0
1222,1,0,0
1223,1,0,0
1224,1,1,0
1225,0,0,1
1226,0,0,0
1227,0,0,1
1228,0,0,0
1229,1,0,0
1230,1,0,1
1231,0,0,1
1232,0,0,1
1233,1,0,0
1234,0,1,1
1235,1,0,0
1236,0,0,0
1237,1,0,0
1238,0,0,0
1239,1,0,0
1240,0,0,0
1241,1,0,1
1242,1,1,0
1243,0,0,1
1244,0,0,0
1245,1,0,0
1246,0,1,1
1247,0,1,0
1248,1,0,1
1249,1,0,1
1250,1,1,0
1251,0,1,0
1252,0,1,0
1253,1,0,0
1254,0,0,0
1255,0,0,1
1256,0,0,0
1257,0,0,0
1258,1,0,0
1259,1,1,1
1260,0,1,1
1261,0,1,0
1262,0,0,0
1263,0,0,0
1264,1,0,1
1265,0,0,0
1266,0,0,1
1267,1,0,1
1268,1,1,1
1269,1,1,0
1270,0,1,1
1271,1,0,1
1272,0,0,0
1273,0,0,0
1274,1,1,0
1275,1,1,0
1276,0,0,1
1277,1,1,0
1278,0,0,1
1279,0,1,0
1280,1,0,0
1281,1,0,1
1282,0,1,1
1283,1,1,0
1284,1,1,1
1285,0,0,1
1286,0,0,0
1287,0,1,0
1288,1,0,0
1289,1,1,0
1290,1,0,1
1291,1,0,0
1292,0,0,1
1293,0,0,0
1294,1,1,0
1295,0,1,0
1296,0,0,0
1297,1,0,1
1298,0,1,0
1299,0,0,0
1300,1,0,1
1301,0,1,0
1302,0,0,1
1303,0,1,0
1304,1,1,1
1305,1,0,1
1306,0,0,0
1307,1,0,0
1308,0,0,1
1309,0,1,0
1310,0,0,1
1311,1,0,1
1312,0,0,0
1313,1,0,1
1314,1,0,0
1315,1,0,0
1316,1,1,1
1317,0,0,0
1318,0,0,1
1319,1,0,1
1320,0,0,1
1321,0,0,0
1322,0,1,0
1323,1,0,0
1324,1,0,0
1325,1,1,0
1326,0,0,1
1327,0,1,0
1328,0,1,0
1329,0,1,0
1330,1,1,0
1331,0,0,0
1332,0,0,0
1333,0,1,0
1334,0,0,1
1335,0,0,0
1336,0,0,0
1337,0,1,0
1338,0,0,0
1339,0,1,0
1340,0,1,1
1341,1,0,1
1342,1,0,1
1343,0,0,1
1344,1,0,1
1345,1,1,0
1346,0,0,0
1347,1,0,1
1348,1,0,1
1349,1,0,1
1350,0,0,0
1351,0,1,1
1352,0,1,1
1353,0,1,1
1354,0,0,1
1355,1,1,0
1356,1,0,0
1357,0,1,1
1358,0,1,1
1359,1,1,1
1360,0,0,0
1361,0,0,1
1362,0,0,0
1363,1,0,0
1364,1,1,0
1365,0,0,1
1366,1,0,1
1367,1,0,0
1368,0,1,1
1369,0,0,0
1370,0,0,0
1371,1,0,0
1372,0,1,0
1373,0,1,0
1374,0,0,1
1375,0,0,0
1376,0,0,0
1377,1,1,0
1378,1,0,1
1379,1,0,0
1380,1,0,0
1381,0,0,1
1382,1,1,1
1383,1,1,0
1384,1,0,1
1385,0,0,1
1386,1,0,1
1387,0,0,1
1388,1,1,1
1389,0,0,1
1390,1,0,0
1391,1,0,1
1392,0,1,0
1393,1,0,1
1394,0,1,1
1395,1,1,1
1396,0,1,0
1397,1,0,1
1398,1,1,0
1399,0,1,0
1400,1,0,0
1401,0,1,1
1402,0,0,1
1403,1,0,0
1404,1,1,0
1405,0,0,0
1406,1,1,1
1407,0,0,1
1408,1,1,1
1409,0,1,0
1410,0,1,0
1411,1,0,0
1412,0,1,1
1413,0,0,0
1414,1,1,0
1415,1,0,0
1416,1,0,0
1417,1,1,0
1418,0,0,0
1419,0,0,0
1420,0,0,1
1421,0,0,1
1422,0,0,1
1423,1,0,0
1424,0,0,1
1425,1,1,1
1426,0,0,1
1427,0,1,0
1428,1,0,1
1429,1,0,0
1430,1,0,0
1431,0,0,0
1432,0,1,0
1433,0,0,0
1434,1,1,1
1435,0,0,1
1436,0,0,0
1437,0,0,0
1438,1,1,1
1439,1,0,0
1440,0,1,1
1441,0,1,1
1442,1,0,1
1443,1,1,0
1444,0,1,1
1445,0,0,0
1446,1,0,0
1447,0,1,0
1448,1,1,0
1449,0,1,1
1450,0,1,0
1451,0,0,0
1452,1,0,1
1453,1,0,0
1454,1,0,0
1455,0,1,1
1456,1,1,1
1457,1,1,1
1458,1,1,0
1459,0,0,0
1460,1,0,0
1461,0,0,0
1462,1,0,0
1463,0,0,1
1464,0,1,1
1465,1,1,1
1466,0,0,0
1467,1,1,1
1468,0,0,0
1469,0,1,1
1470,1,1,1
1471,1,1,0
1472,1,1,0
1473,0,0,0
1474,0,1,0
1475,1,1,1
1476,1,0,0
1477,1,1,0
1478,1,1,1
1479,1,1,1
1480,0,1,1
1481,1,0,0
1482,1,0,0
1483,0,0,0
1484,1,0,0
1485,0,0,1
1486,1,0,0
1487,1,0,1
1488,1,0,0
1489,1,1,0
1490,1,1,1
1491,0,0,0
1492,0,1,1
1493,0,0,0
1494,1,1,0
1495,0,0,1
1496,1,0,1
1497,0,1,0
1498,1,0,0
1499,0,1,0
1500,0,0,1
1501,0,1,0
1502,0,0,1
1503,1,1,1
1504,0,0,0
1505,0,1,0
1506,0,0,0
1507,0,0,0
1508,0,1,0
1509,1,0,1
1510,0,1,1
1511,0,0,0
1512,0,1,0
1513,0,0,1
1514,0,0,0
1515,0,1,0
1516,0,1,0
1517,0,1,1
1518,0,1,1
1519,0,0,1
1520,1,0,1
1521,1,0,0
1522,0,0,1
1523,0,1,1
1524,1,1,1
1525,0,0,1
1526,1,1,0
1527,1,1,1
1528,1,0,0
1529,0,0,0
1530,0,1,0
1531,1,1,1
1532,0,1,0
1533,0,0,0
1534,0,0,1
1535,1,0,0
1536,0,1,0
1537,1,1,0
1538,0,0,0
1539,0,1,1
1540,1,1,0
1541,0,0,1
1542,0,0,0
1543,0,1,0
1544,0,1,0
1545,1,1,0
1546,0,1,0
1547,0,0,0
1548,1,0,1
1549,0,1,0
1550,1,0,0
1551,0,1,1
1552,0,1,0
1553,1,1,1
1554,0,0,0
1555,0,1,1
1556,0,1,0
1557,0,0,1
1558,1,1,0
1559,0,0,1
1560,1,1,0
1561,0,1,1
1562,1,1,0
1563,0,0,1
1564,1,0,1
1565,1,0,0
1566,0,0,1
1567,1,1,1
1568,1,1,0
1569,0,1,0
1570,0,1,1
1571,0,1,0
1572,1,1,0
1573,1,1,1
1574,1,0,0
1575,1,0,0
1576,0,0,0
1577,0,0,1
1578,1,0,1
1579,0,1,0
1580,1,1,1
1581,0,0,0
1582,0,0,0
1583,0,1,1
1584,1,1,1
1585,1,1,0
1586,1,0,1
1587,1,0,1
1588,1,0,0
1589,0,1,0
1590,1,0,0
1591,1,1,1
1592,1,0,0
1593,1,1,0
1594,1,0,0
1595,0,1,1
1596,1,1,0
1597,0,0,0
1598,0,0,0
1599,1,0,1
1600,0,0,1
1601,0,1,0
1602,1,1,0
1603,0,0,0
1604,1,1,1
1605,0,0,1
1606,1,1,1
1607,1,1,1
1608,1,0,1
1609,0,0,1
1610,0,0,0
1611,0,0,0
1612,0,1,0
1613,0,1,1
1614,0,0,0
1615,0,0,1
1616,0,0,1
1617,1,1,1
1618,0,1,0
1619,0,0,0
1620,0,0,1
1621,0,0,1
1622,1,1,0
1623,0,1,0
1624,1,0,0
1625,0,1,1
1626,1,0,0
1627,0,0,0
1628,1,0,0
1629,1,1,1
1630,1,0,1
1631,0,1,0
1632,0,1,0
1633,1,0,1
1634,1,0,1
1635,1,0,1
1636,1,0,0
1637,1,0,1
1638,0,1,1
1639,1,0,1
1640,0,0,1
1641,1,0,0
1642,0,1,0
1643,0,1,0
1644,1,1,1
1645,0,1,1
1646,0,0,0
1647,0,0,0
1648,0,0,1
1649,0,0,0
1650,0,0,1
1651,0,1,1
1652,1,1,0
1653,0,0,1
1654,0,0,0
1655,0,1,1
1656,0,1,0
1657,1,0,0
1658,1,1,0
1659,0,0,0
1660,0,0,1
1661,1,0,0
1662,0,0,0
1663,0,0,0
