,L,A,Y
17782,0,0,1
37,0,1,0
15866,1,1,0
2454,0,0,0
38,0,1,1
9228,1,1,0
6079,1,1,0
12436,0,0,0
39,1,0,0
14687,1,1,0
17527,1,0,0
22714,0,0,0
11436,0,1,1
40,0,1,1
406,1,0,0
2841,1,0,1
10535,1,1,0
9095,0,0,0
24415,1,1,0
341,0,1,1
20724,1,0,0
41,0,0,0
21886,1,0,1
42,1,0,0
8799,0,0,0
43,0,1,0
11538,0,1,0
9030,1,1,1
11484,1,0,0
19650,0,1,0
1321,1,1,0
27779,0,1,1
44,0,1,1
15561,0,1,0
45,0,0,0
18082,0,1,1
17599,0,1,0
6841,0,1,1
22164,0,0,0
20941,0,0,1
25992,1,1,0
5751,1,1,1
9231,1,0,1
46,1,0,0
20450,1,0,0
10591,1,1,0
18949,0,0,0
26019,1,0,0
18197,1,1,0
47,1,0,1
26283,0,1,0
12423,1,1,1
10114,0,1,1
27488,0,1,1
15049,1,1,1
24934,1,0,1
18846,0,1,0
2094,0,1,0
20953,1,0,0
48,1,0,1
10490,0,1,1
9981,1,1,1
9343,1,0,0
5448,0,0,0
7832,1,0,0
2671,1,1,0
21730,0,1,0
882,0,1,1
22001,1,0,1
49,1,0,0
17836,1,1,1
8898,0,1,0
14731,1,1,1
25425,0,0,1
15312,1,0,1
11952,0,1,0
26244,0,0,0
7042,1,1,1
14636,1,1,0
20940,1,1,0
2024,1,0,1
9919,1,1,1
18015,0,0,1
50,0,0,1
51,0,1,0
4893,0,1,1
18772,1,0,0
7162,0,1,1
25472,0,0,0
424,0,0,1
24461,1,0,1
2093,1,1,1
7423,1,0,1
5705,0,1,0
7956,0,0,1
52,1,0,0
8068,0,0,0
22140,1,0,0
2929,0,0,1
9020,0,1,1
3871,1,0,0
9263,1,0,0
53,0,1,1
19033,0,1,1
23641,1,1,0
54,1,0,1
14976,1,1,0
2958,1,0,1
26364,1,0,0
23183,1,0,1
20427,0,1,1
11599,1,1,0
55,0,0,0
17061,1,0,0
56,0,0,0
2386,0,1,0
25588,0,1,1
14287,1,0,1
13839,1,0,1
18061,0,0,1
25008,1,1,0
16856,1,1,0
16351,0,0,0
5747,0,0,0
27423,0,1,1
24242,1,1,1
57,1,1,1
25505,1,0,1
14871,1,0,0
10230,1,1,0
12511,1,1,1
58,0,1,1
9669,0,1,0
4422,1,0,0
27372,0,1,1
10072,1,1,0
59,1,1,1
18580,1,0,1
60,1,0,1
23309,1,1,1
22430,1,1,0
11867,0,0,0
19157,0,0,1
2482,1,0,0
61,0,1,1
22474,1,0,0
13707,1,1,1
62,0,0,1
27686,0,1,0
9795,1,0,0
12869,1,1,0
867,0,0,1
1878,0,1,1
10457,0,0,0
63,1,1,1
8044,0,1,0
17896,1,1,0
9646,0,0,0
64,0,1,1
20562,1,1,0
12632,1,1,0
20024,1,1,0
7396,0,1,0
65,0,0,0
20480,0,0,1
11134,1,1,0
782,1,1,0
17214,0,1,0
2017,1,1,0
17048,0,1,0
10830,1,1,1
8312,0,1,0
15350,1,1,1
66,0,1,0
23874,0,1,0
67,1,1,0
21126,0,0,0
9569,1,1,1
22283,1,0,0
17075,0,0,0
693,1,1,1
22149,1,1,0
14901,1,0,1
24779,1,0,1
3872,0,0,1
23922,1,0,0
13405,1,1,0
13240,1,0,0
26497,0,0,1
14431,1,1,0
17543,1,1,1
68,1,0,1
1284,0,0,0
9903,0,0,1
17027,0,1,0
6500,1,1,0
12060,1,0,1
16309,1,0,1
70,0,1,0
4161,0,1,1
21728,0,0,1
12253,1,0,0
496,1,1,0
23659,1,0,1
4021,1,1,1
20758,0,1,0
21473,0,0,1
6752,0,1,0
2710,1,1,0
27998,0,1,1
71,1,1,0
22287,1,0,0
72,1,1,1
11948,1,1,1
28211,1,0,1
2517,1,0,1
73,0,1,1
5832,1,1,1
74,0,1,1
20587,0,1,0
4971,1,0,1
75,0,0,0
23722,1,0,0
27911,0,0,0
27740,1,1,0
22997,0,0,0
16982,1,1,0
76,1,1,0
17936,0,0,0
77,1,0,0
21497,1,0,1
102,1,1,0
3068,0,0,1
16126,0,0,1
78,0,1,1
15943,1,0,1
13241,1,0,1
26212,1,0,1
10444,0,1,1
10564,0,1,1
11940,0,1,1
79,0,1,1
1771,1,1,1
1887,0,1,1
1519,0,1,1
1592,0,1,1
80,0,0,1
3955,1,0,1
81,0,1,0
87,0,0,0
24850,1,1,1
6182,1,0,1
28150,0,0,1
82,1,1,0
14519,0,0,0
83,0,1,0
13664,0,0,1
4619,0,0,1
84,1,1,1
1469,0,0,1
4802,1,0,1
19701,1,1,0
14092,1,1,0
13484,1,1,1
9736,1,1,0
24954,1,0,0
25265,0,0,0
1058,0,1,0
237,0,1,1
85,1,0,0
16709,1,0,1
86,0,1,0
8810,1,1,1
3845,0,0,0
20377,0,1,0
15354,1,1,0
22271,0,0,1
26908,0,0,1
7289,0,0,0
16071,1,1,1
28031,1,1,1
7414,0,0,0
3570,0,1,1
26851,0,0,1
9065,0,1,0
18876,0,0,0
8282,1,1,0
22005,0,0,0
6560,1,1,0
11897,0,0,0
9103,0,0,0
937,0,1,1
6821,1,0,1
4383,0,1,1
4849,0,0,1
5666,1,1,1
16618,0,0,0
13681,0,1,0
10012,1,0,0
20608,0,0,0
2880,0,0,0
18653,1,0,1
19931,0,0,0
22461,1,0,0
19988,1,0,1
21733,1,1,1
24491,1,1,1
8756,0,0,0
17670,1,1,0
20702,1,0,1
15786,0,1,1
88,0,0,1
21245,0,1,0
21359,0,1,1
18051,1,0,1
1842,1,0,0
13764,1,1,0
18324,0,1,1
20179,1,0,0
25848,0,1,1
14609,1,0,0
26113,1,1,1
89,1,0,0
15008,1,1,1
90,1,0,1
12787,1,1,0
11922,0,0,1
10348,0,0,1
24127,0,0,0
25559,1,1,0
21348,1,1,0
10275,1,1,0
91,0,0,0
15928,1,0,0
24164,0,1,0
2833,0,0,0
92,1,0,1
8746,0,0,0
2170,0,1,1
4640,1,1,0
6587,0,1,0
12397,0,0,0
10755,1,0,1
5359,1,0,1
22254,1,0,0
17259,0,1,1
93,1,1,0
8769,0,1,0
16756,1,1,0
94,0,1,0
25178,0,1,0
95,0,1,1
9732,1,1,1
96,0,1,0
25433,1,1,0
705,1,1,1
97,0,1,0
22908,1,0,1
15206,0,0,0
9038,0,1,1
10131,0,1,0
5056,1,1,1
8551,0,1,1
13351,1,1,1
8407,1,1,1
16385,0,1,0
8210,0,0,0
98,0,0,0
17226,0,1,1
6962,0,1,0
2275,0,0,0
16328,0,1,1
9010,0,1,1
99,1,0,1
11809,0,0,0
17163,1,1,1
1090,1,0,0
19409,1,1,0
425,1,0,1
9553,1,1,0
17963,0,1,1
10304,1,0,1
1777,1,1,1
100,1,0,0
25306,1,0,0
101,0,0,1
1641,0,0,0
23254,1,1,0
14010,1,1,1
18429,0,1,0
2635,0,0,0
1408,0,1,0
17995,0,0,0
1689,1,1,0
13609,0,1,0
836,0,0,1
27247,1,1,1
14053,1,1,1
17070,1,0,1
16665,0,0,1
26145,1,0,0
13115,1,1,0
8368,1,1,1
103,1,1,0
16228,0,1,0
16621,1,1,0
104,1,0,0
16687,1,1,0
12561,0,0,1
22399,1,1,1
105,1,0,0
1056,1,1,1
106,1,1,1
11591,1,0,0
27688,1,0,1
11080,0,1,0
11795,1,0,0
12991,0,0,0
27703,0,0,0
27251,1,1,1
26409,1,1,1
24754,0,1,0
9404,0,0,0
25155,1,0,0
911,0,0,0
17355,0,0,1
3411,1,0,0
1374,0,1,1
3349,0,0,1
26386,1,0,0
17383,1,1,1
3410,1,0,0
14019,1,0,0
107,0,1,0
5004,0,0,1
16683,0,1,0
356,0,0,1
14104,1,0,1
13650,0,1,1
14507,0,0,0
3163,0,1,0
26804,0,1,0
22959,0,0,1
25165,0,0,1
8707,0,0,0
8525,1,1,1
108,0,1,0
20666,1,0,0
5978,0,0,0
14777,0,1,0
3123,0,0,1
11345,1,0,0
23050,0,0,1
24649,0,0,0
27254,1,1,0
1534,0,0,1
1016,0,0,1
27743,0,0,0
24265,0,1,0
20625,0,1,0
804,1,0,1
21460,0,1,0
5598,0,1,0
19670,1,1,1
109,0,0,1
4420,1,0,1
8381,1,1,1
22123,0,0,1
25773,1,0,1
110,0,1,1
8057,1,0,0
27367,0,1,0
111,0,1,0
19420,0,1,1
6331,0,0,0
11604,0,1,0
5047,0,0,1
20365,0,0,1
7091,0,0,0
21154,1,0,0
9624,0,0,0
10952,0,1,0
19653,1,0,1
26265,1,1,0
112,1,1,1
13972,1,0,0
113,0,1,0
24069,0,1,1
17422,0,1,0
25039,1,1,1
1529,0,0,1
4806,0,0,1
16480,1,1,0
9488,0,1,1
4992,0,0,1
11378,1,1,0
26200,0,0,1
11365,0,0,1
1263,0,0,1
17511,1,1,0
17952,1,1,0
24616,0,1,1
114,1,0,1
7308,0,0,1
115,1,1,0
11282,1,1,0
7513,1,0,0
8472,1,1,0
24659,0,1,1
19372,1,0,0
18471,0,0,0
10956,1,1,1
26393,0,0,0
2677,0,0,1
2536,1,0,1
21203,1,0,0
2096,1,1,1
20558,1,0,0
17057,0,1,0
21315,1,0,1
23749,0,1,0
245,0,0,1
14534,0,1,1
11993,0,1,0
20162,1,1,0
16255,0,1,1
8405,1,0,0
20335,1,0,0
10559,1,0,1
14975,0,0,0
116,1,0,0
2212,1,0,1
16582,0,0,1
8244,1,0,1
24500,0,1,1
9354,1,0,0
117,1,0,0
22987,1,0,0
4222,1,0,0
118,1,1,0
9026,1,1,1
26618,1,0,1
119,0,0,0
120,1,1,1
25501,0,1,1
24864,0,1,1
121,1,1,1
19591,0,1,1
122,0,0,1
15761,1,0,0
8359,1,0,1
123,1,1,1
9701,1,1,1
124,1,1,0
3852,1,0,1
125,1,0,0
23249,1,0,0
17869,0,1,1
19805,1,0,1
18454,1,1,0
7809,1,1,1
126,0,0,1
18603,0,1,1
7584,1,0,0
13483,1,0,0
8167,0,0,1
14697,0,0,1
26824,1,0,0
127,0,0,1
1782,0,1,0
3147,1,0,0
16955,1,0,0
21029,1,0,0
21746,1,0,1
18044,1,1,1
11989,0,0,1
7413,0,0,1
128,1,0,1
5398,1,0,0
24419,0,1,1
3634,0,0,1
9992,0,1,1
3779,0,0,1
1142,1,1,1
5835,0,1,0
129,0,1,1
9871,0,0,1
9557,1,1,0
21424,1,0,1
8947,1,1,1
23389,1,1,1
14206,0,1,1
18605,0,1,1
20319,0,1,0
16434,1,1,0
5528,0,0,0
319,1,1,0
4666,0,1,0
20943,0,1,0
1292,1,1,0
4418,0,1,1
6894,0,0,0
18524,0,0,1
11631,1,1,0
1497,1,0,1
3261,1,1,1
130,0,0,0
23214,0,0,1
26417,0,1,0
16036,1,0,1
10042,1,0,1
4414,1,1,1
22729,1,0,1
1573,1,1,0
16640,0,0,0
24462,0,1,1
1614,1,0,0
24062,0,0,0
131,0,1,1
14399,1,1,0
27321,0,1,1
14378,0,1,0
16850,1,1,0
7488,1,1,0
10789,0,1,0
7816,0,1,1
132,0,1,0
21586,0,1,0
25597,1,1,1
17104,0,0,1
12681,1,1,0
9819,0,1,0
18995,1,0,0
6038,0,1,0
5045,0,0,0
133,0,0,1
9842,0,0,1
134,1,0,1
24904,1,0,1
4722,1,0,1
9377,1,0,0
19313,1,1,1
22991,0,1,1
135,1,1,0
10244,1,1,0
6876,1,1,1
6517,0,0,0
12651,0,1,0
10833,0,1,1
9399,1,1,1
8511,0,1,1
25108,0,1,0
14689,1,1,1
136,0,1,1
26611,0,1,1
15410,0,1,1
24061,1,0,1
4385,1,0,0
137,0,1,0
14883,1,1,1
11552,0,1,1
6745,1,1,0
25699,0,1,0
1813,0,0,0
25927,0,1,1
3622,1,0,1
23809,1,1,0
12323,1,1,0
16795,1,1,0
25059,1,1,0
25533,0,0,1
138,1,0,0
723,1,0,0
139,1,1,1
19378,0,0,0
13738,1,0,0
10476,1,1,0
28098,1,0,0
24592,1,1,1
14479,1,0,1
2326,1,0,1
7158,0,1,0
140,1,0,1
15741,1,1,0
20956,1,0,1
9716,0,1,0
20947,1,0,0
18280,0,1,0
26405,1,1,0
23162,0,0,1
3761,1,0,0
25287,0,1,0
8855,0,1,1
2007,1,1,1
26846,1,1,1
141,0,1,0
17651,1,1,0
142,1,0,0
3919,0,1,1
8471,0,1,0
143,0,0,0
209,1,0,0
16571,0,1,1
21306,0,1,0
15625,1,0,1
930,0,0,0
26123,0,1,1
144,1,1,1
2810,0,0,0
24516,0,0,1
145,0,0,1
146,0,0,1
3762,1,0,0
147,0,1,1
18464,0,0,0
148,1,1,0
16194,1,1,1
19683,1,0,1
23257,1,1,0
20634,1,1,0
149,1,0,0
9260,0,0,0
24828,0,0,0
150,0,1,1
14136,1,1,0
6722,1,0,1
7155,0,0,1
16151,1,0,1
583,1,1,1
9962,1,0,1
5468,1,0,1
151,1,0,0
21769,0,0,1
6914,1,1,0
12148,1,0,0
17695,0,0,1
152,0,1,1
23038,1,1,0
7929,1,1,0
12597,0,0,1
9234,0,1,0
916,0,0,1
153,0,0,0
21836,0,0,0
154,0,0,0
14954,1,1,1
19579,0,0,0
21919,1,0,0
24274,0,0,0
20640,1,0,0
16999,0,1,0
558,1,1,1
23574,1,0,1
12711,0,1,0
155,1,0,0
24326,0,1,0
14753,1,1,1
5850,0,0,0
18101,0,0,0
11364,0,1,0
20757,1,1,1
16388,0,1,0
6001,1,0,1
20033,0,0,1
4343,0,1,1
4845,1,1,0
19976,1,1,0
156,0,1,1
157,1,1,1
8188,1,0,1
158,0,1,0
27382,0,1,1
11462,1,1,1
159,1,0,0
12264,0,1,1
160,1,1,1
12023,0,1,1
19610,0,0,0
20008,0,0,0
13829,1,0,1
8319,0,0,0
11814,1,1,0
4862,0,1,1
2327,1,0,0
1373,0,0,0
161,0,0,0
23455,1,0,1
4954,1,1,1
13131,0,1,0
9874,1,0,1
12196,0,0,1
14280,1,0,0
25273,1,1,0
21470,1,1,1
21138,0,0,1
162,0,0,0
26340,1,1,0
163,1,0,0
17412,1,0,1
13603,0,1,1
164,1,0,0
24645,1,0,1
165,0,0,1
14024,0,0,0
15986,1,0,1
5701,1,0,1
2895,0,0,0
166,0,1,1
3253,1,0,1
3958,0,0,1
1714,0,0,1
1908,1,1,0
15212,1,1,0
167,0,1,1
9431,0,0,0
168,1,1,0
17144,1,1,0
12966,0,1,0
26268,1,1,1
169,1,0,1
17561,0,1,0
4624,0,1,0
170,1,0,0
10767,1,1,1
171,1,1,1
18904,1,0,0
172,1,0,0
11634,1,0,0
173,1,0,1
14893,1,1,0
26273,0,0,1
3674,1,0,0
3046,0,0,1
6566,0,1,0
12490,1,0,1
9258,0,0,0
17052,0,0,0
15226,1,1,1
12100,1,0,1
20370,1,0,0
13992,1,0,0
174,1,0,0
11092,0,1,0
175,0,0,1
7254,0,1,0
24444,0,1,0
16957,0,1,1
17974,0,1,0
23277,1,1,0
26839,0,0,1
1609,1,1,0
13565,1,1,0
13132,0,1,1
11210,0,0,1
26161,1,0,1
7950,1,1,0
10512,0,1,1
13895,1,1,1
22040,1,0,0
26290,1,0,0
7747,1,0,1
27630,1,0,1
27152,1,0,1
12257,0,0,0
17787,0,1,1
8873,1,1,0
13481,1,0,1
4860,0,1,0
8143,0,0,1
26515,1,0,1
18047,1,0,0
3903,0,1,0
176,1,0,1
27606,0,0,1
7982,0,0,0
5979,1,0,0
1998,0,0,1
177,0,1,1
6349,0,1,0
178,0,1,0
352,1,0,0
25112,1,0,1
13831,1,1,1
179,1,1,0
21248,0,1,0
27579,0,0,1
12357,1,1,0
22120,1,1,1
13282,1,1,1
23553,0,1,0
18099,0,1,1
8479,1,1,1
11076,1,1,1
1163,1,0,1
4539,0,0,0
180,0,0,1
14794,1,1,0
10337,1,1,1
5461,0,0,0
8931,1,0,1
23857,1,0,0
3300,1,0,1
11727,0,1,0
18216,1,1,0
5711,1,0,0
12405,1,1,1
5989,1,0,0
181,1,0,0
27007,0,1,0
19316,1,0,1
26435,1,0,1
182,1,0,0
25152,1,1,1
183,0,0,1
4473,0,1,1
745,0,0,0
26267,1,0,1
23060,0,1,0
17438,0,0,1
6654,0,0,0
22392,1,1,0
3287,1,1,1
22895,0,1,1
27851,0,0,1
25385,0,1,1
12890,1,0,0
16923,1,1,0
5929,0,0,0
4603,0,1,1
23390,1,1,0
184,1,1,0
22404,1,0,0
13225,1,0,0
14813,1,0,1
185,0,0,0
27105,1,0,0
5846,0,1,0
23185,1,0,0
4475,1,1,1
27461,0,0,1
10994,0,1,0
186,0,1,1
26901,1,1,0
758,0,1,1
749,1,1,1
9621,1,0,1
4721,0,0,1
187,0,1,1
25241,1,1,0
12004,1,1,0
25397,1,0,1
3759,0,1,0
4051,0,0,0
24219,1,0,0
2050,0,1,1
22105,0,1,1
16742,1,0,0
16639,0,0,1
14411,0,0,1
20116,1,1,0
20322,1,0,1
10208,0,1,0
3128,1,0,0
12424,0,0,1
16167,1,1,1
8242,1,0,1
24653,1,1,0
25086,1,0,1
188,0,1,1
18367,1,0,0
17364,0,1,0
17739,0,1,0
5214,0,0,0
24275,1,0,1
15130,1,1,1
8101,0,0,0
10218,0,1,0
20131,0,1,1
24083,1,1,1
8669,0,0,1
189,0,1,0
6891,1,1,1
14243,1,1,0
25465,1,1,0
191,1,0,1
11227,1,0,1
15754,0,0,1
24539,1,1,1
192,1,1,1
13163,1,1,1
5027,0,1,1
27275,0,1,0
193,0,1,0
6636,0,0,1
1604,0,1,1
495,0,1,0
1335,0,1,1
6177,0,0,1
24136,0,0,1
17743,0,1,0
8363,1,0,0
23932,1,1,1
17232,0,1,0
16908,0,1,0
4693,1,0,0
10739,0,1,1
26143,0,0,0
6238,1,0,1
23083,0,1,1
17847,0,1,0
194,1,1,0
10588,1,1,1
19872,0,1,0
10209,1,1,0
3970,0,1,1
7381,1,0,1
2676,1,0,0
23798,1,1,1
3115,0,1,0
15539,1,1,1
21875,1,0,1
4857,1,1,1
20020,0,1,0
195,0,0,1
23619,0,1,0
196,1,0,0
7915,1,0,0
16619,0,0,1
13442,1,1,0
12543,0,0,0
3678,0,1,1
3296,1,1,0
14055,0,1,0
9317,1,0,0
197,1,0,0
27886,1,1,0
7550,1,1,0
7796,0,0,0
27179,0,1,0
27164,0,1,0
14513,0,1,1
377,1,0,1
896,0,0,1
4373,0,1,0
12793,0,1,0
198,1,0,0
24654,0,0,1
18000,1,1,1
22602,0,0,0
22227,0,0,0
4394,0,0,0
15112,0,0,1
12484,0,1,1
14827,1,1,1
27118,0,0,0
4120,1,0,0
22182,0,1,1
18658,0,1,0
22325,0,1,0
24490,1,1,0
200,1,0,1
21786,1,1,0
19935,1,0,1
5649,1,0,0
201,0,1,0
12440,1,0,1
20899,0,1,1
26682,1,1,0
13623,1,0,0
23115,0,1,0
26916,1,1,1
202,1,0,0
4639,0,0,0
9907,0,1,0
26397,1,0,0
16439,1,0,0
14606,1,0,0
1440,0,0,1
203,0,0,1
1999,0,0,1
2152,1,0,0
1176,1,0,0
28074,1,0,1
12703,0,0,1
204,1,0,0
19941,0,1,1
8566,1,0,0
6898,1,0,1
22659,0,1,0
205,1,0,1
7277,0,0,1
5094,0,1,1
25729,0,0,0
7838,0,1,0
206,1,1,0
22135,1,0,1
207,0,1,1
27905,0,0,1
417,0,0,1
21279,1,1,0
208,0,0,0
2118,0,0,0
21600,1,1,0
3684,0,0,0
6949,1,0,1
25721,1,1,0
210,1,1,0
16797,0,1,0
24617,1,1,1
211,1,1,1
5913,1,0,0
8320,0,1,1
27790,1,1,1
19735,1,0,0
14706,1,0,1
17331,1,0,0
12459,0,1,1
17141,0,1,0
3564,0,1,0
2388,0,0,0
28099,1,0,1
24965,1,1,0
7005,0,1,1
12262,1,0,1
212,1,1,0
7484,1,0,1
4340,1,0,0
18660,1,1,0
5349,1,1,1
27489,0,0,0
213,0,1,1
11960,0,1,1
6477,1,1,1
19280,0,1,0
21147,0,1,0
494,1,1,1
6547,0,0,1
16263,0,1,1
3155,0,0,0
10618,1,0,1
214,1,1,1
22062,0,0,0
11087,1,0,0
18919,0,1,1
13096,0,0,1
18411,1,1,0
215,1,1,1
10115,1,1,0
21335,1,0,1
15875,0,1,1
7152,1,0,1
16501,0,0,1
1047,0,1,0
216,1,1,1
3865,0,1,0
9710,0,1,1
217,1,0,0
8463,1,0,0
27257,1,1,0
2625,0,0,1
5734,1,0,0
27795,1,1,1
218,1,0,0
1925,0,0,1
5121,0,0,1
25902,0,1,0
13062,1,1,0
21137,1,0,1
19343,0,1,1
5973,1,0,0
25076,1,1,0
9832,1,1,1
8358,1,0,0
219,1,0,0
17637,0,0,1
220,0,1,0
13564,1,1,1
5339,1,0,0
11696,0,0,0
14228,0,1,0
12800,1,0,1
14710,0,0,1
19480,0,1,1
11315,0,0,1
25219,1,1,1
9089,1,1,0
3900,1,1,0
12551,0,1,0
26358,1,1,0
23469,0,0,0
13036,0,0,0
7360,0,1,1
581,1,1,1
17938,0,1,0
8956,1,0,1
1727,0,0,0
26184,0,1,1
8397,0,1,0
3154,1,0,1
24263,0,0,0
4237,0,0,0
28056,0,1,0
25810,0,1,0
27300,0,1,0
19615,1,0,0
1468,1,0,0
18050,0,1,1
11953,0,0,0
20046,1,1,1
4498,0,0,0
5344,1,1,0
8478,0,1,0
221,1,1,0
20597,0,1,1
5458,1,1,0
20087,1,0,1
222,1,1,0
5940,1,1,0
24194,1,1,0
223,1,0,1
12377,0,0,0
21849,1,1,1
20906,1,1,1
24618,1,0,1
224,0,0,1
22265,0,0,0
